date,zone,volume,dayofweek,month,dayofyear,lag_1,lag_7,lag_14,roll7,roll14
2021-06-07,A,104.20592509803834,0,6,158,127.23382513343653,111.01321506639287,109.31717852746118,126.49089120299139,125.7895117242271
2021-06-08,A,120.83918673241725,1,6,159,104.20592509803834,104.0315672679682,96.98080863178892,128.89197969791266,127.4936815885577
2021-06-09,A,121.71496956011728,2,6,160,120.83918673241725,132.36770845246835,122.73652821353323,127.37015985614823,127.4207131133137
2021-06-10,A,152.54225952479152,3,6,161,121.71496956011728,153.86332042554795,141.5575745586114,127.1814368703259,128.20533346804083
2021-06-11,A,145.82572005335552,4,6,162,152.54225952479152,136.94256729163047,143.9448881642032,128.45045869342948,128.3396786029803
2021-06-12,A,136.02879065421834,5,6,163,145.82572005335552,126.79132475184986,140.14926890101754,129.77009667948212,128.04535872820892
2021-06-13,A,129.13536468630434,6,6,164,136.02879065421834,127.23382513343653,119.2346421826926,130.04174518703465,128.75255319275263
2021-06-14,A,102.91258324211562,0,6,165,129.13536468630434,104.20592509803834,111.01321506639287,129.85698206475996,128.17393663387568
2021-06-15,A,102.1497088985542,1,6,166,102.91258324211562,120.83918673241725,104.0315672679682,127.1870566599224,128.03951817891752
2021-06-16,A,121.73681166109868,2,6,167,102.1497088985542,121.71496956011728,132.36770845246835,127.1901769600626,127.28016840810541
2021-06-17,A,144.5906365898407,3,6,168,121.73681166109868,152.54225952479152,153.86332042554795,126.0542308264982,126.61783384841203
2021-06-18,A,132.31783101153772,4,6,169,144.5906365898407,145.82572005335552,136.94256729163047,124.1245323919528,126.28749554269112
2021-06-19,A,139.13279735891518,5,6,170,132.31783101153772,136.02879065421834,126.79132475184986,124.5679619211952,127.16902930033866
2021-06-20,A,112.3775200420726,6,6,171,139.13279735891518,129.13536468630434,127.23382513343653,122.17398411487639,126.10786465095552
2021-06-21,A,115.0593184176074,0,6,172,112.3775200420726,102.91258324211562,104.20592509803834,123.9092319970895,126.88310703092475
2021-06-22,A,90.5946732968206,1,6,173,115.0593184176074,102.1497088985542,120.83918673241725,122.25851262541327,124.72278464266783
2021-06-23,A,119.1028691945618,2,6,174,90.5946732968206,121.73681166109868,121.71496956011728,121.88223513019372,124.53620604512817
2021-06-24,A,127.5502898448926,3,6,175,119.1028691945618,144.5906365898407,152.54225952479152,119.44789988091543,122.75106535370682
2021-06-25,A,138.3041379281404,4,6,176,127.5502898448926,132.31783101153772,145.82572005335552,120.30308658328723,122.21380948762001
2021-06-26,A,136.08442741664925,5,6,177,138.3041379281404,139.13279735891518,136.02879065421834,119.86760516296353,122.21778354207936
2021-06-27,A,115.32394764948695,6,6,178,136.08442741664925,112.3775200420726,129.13536468630434,120.28852339259414,121.23125375373526
2021-06-28,A,103.91986665022468,0,6,179,115.32394764948695,115.0593184176074,102.91258324211562,118.69717314011089,121.3032025686002
2021-06-29,A,108.5453468350544,1,6,180,103.91986665022468,90.5946732968206,102.1497088985542,121.2615550741443,121.7600338497788
2021-06-30,A,127.09257139042548,2,6,181,108.5453468350544,119.1028691945618,121.73681166109868,122.40294110212483,122.14258811615926
2021-07-01,A,133.04381678929107,3,7,182,127.09257139042548,127.5502898448926,144.5906365898407,123.18773066561032,121.31781527326288
2021-07-02,A,150.63884085631437,4,7,183,133.04381678929107,138.3041379281404,132.31783101153772,124.9498310839209,122.62645883360406
2021-07-03,A,139.474498040931,5,7,184,150.63884085631437,136.08442741664925,139.13279735891518,125.4341268873897,122.65086602517661
2021-07-04,A,119.90813422440324,6,7,185,139.474498040931,115.32394764948695,112.3775200420726,126.08901068380632,123.18876703820024
2021-07-05,A,110.46922481388933,0,7,186,119.90813422440324,103.91986665022468,115.0593184176074,127.02463327861555,122.86090320936322
2021-07-06,A,112.26023988263395,1,7,187,110.46922481388933,108.5453468350544,90.5946732968206,127.55533228541263,124.40844367977847
2021-07-07,A,141.81612195738296,2,7,188,112.26023988263395,127.09257139042548,119.1028691945618,129.65869665212085,126.03081887712283
2021-07-08,A,140.48542182648563,3,7,189,141.81612195738296,133.04381678929107,127.5502898448926,130.7217830860058,126.95475687580804
2021-07-09,A,142.59744805251546,4,7,190,140.48542182648563,150.63884085631437,138.3041379281404,129.57301268546308,127.261421884692
2021-07-10,A,128.21501970505858,5,7,191,142.59744805251546,139.474498040931,136.08442741664925,127.96451578033846,126.69932133386408
2021-07-11,A,108.63979942860117,6,7,192,128.21501970505858,119.90813422440324,115.32394764948695,126.35475366665244,126.2218821752294
2021-07-12,A,96.13125304114054,0,7,193,108.63979942860117,110.46922481388933,103.91986665022468,124.30647198483118,125.66555263172337
2021-07-13,A,102.84858744038785,1,7,194,96.13125304114054,112.26023988263395,108.5453468350544,122.96195020736745,125.25864124639004
2021-07-14,A,125.04016255238864,2,7,195,102.84858744038785,141.81612195738296,127.09257139042548,120.56538457808256,125.1120406151017
2021-07-15,A,143.92660629295796,3,7,196,125.04016255238864,140.48542182648563,133.04381678929107,121.05698235900718,125.88938272250648
2021-07-16,A,145.53332033767956,4,7,197,143.92660629295796,142.59744805251546,150.63884085631437,121.47639268545917,125.52470268546112
2021-07-17,A,128.18902819854932,5,7,198,145.53332033767956,128.21501970505858,139.474498040931,121.47267961310071,124.71859769671958
2021-07-18,A,124.16944737545504,6,7,199,128.18902819854932,108.63979942860117,119.90813422440324,123.69120074836555,125.022977207509
2021-07-19,A,112.07239879042687,0,7,200,124.16944737545504,96.13125304114054,110.46922481388933,125.96850728397787,125.13748963440455
2021-07-20,A,108.75184955692886,1,7,201,112.07239879042687,102.84858744038785,112.26023988263395,126.81183044348374,124.8868903254256
2021-07-21,A,120.45234651835716,2,7,202,108.75184955692886,125.04016255238864,141.81612195738296,126.15642815290782,123.3609063654952
2021-07-22,A,145.70973870168442,3,7,203,120.45234651835716,143.92660629295796,140.48542182648563,126.41116135415446,123.73407185658081
2021-07-23,A,146.69804263922126,4,7,204,145.70973870168442,145.53332033767956,142.59744805251546,126.57755025437471,124.02697146991693
2021-07-24,A,122.79836241273608,5,7,205,146.69804263922126,128.18902819854932,128.21501970505858,125.80745514211567,123.64006737760819
2021-07-25,A,116.49419888549056,6,7,206,122.79836241273608,124.16944737545504,108.63979942860117,124.71099107212073,124.20109591024314
2021-07-26,A,108.32345397868426,0,7,207,116.49419888549056,112.07239879042687,96.13125304114054,124.17542752758608,125.07196740578198
2021-07-27,A,102.90154779447276,1,7,208,108.32345397868426,108.75184955692886,102.84858744038785,123.33967013294951,125.07575028821664
2021-07-28,A,127.26449288844404,2,7,209,102.90154779447276,120.45234651835716,125.04016255238864,124.31283390010476,125.2346310265063
2021-07-29,A,129.75380552305282,3,7,210,127.26449288844404,145.70973870168442,143.92660629295796,122.03341487458597,124.22228811437022
2021-07-30,A,155.95381280949968,4,7,211,129.75380552305282,146.69804263922126,145.53332033767956,123.35566775605432,124.96660900521451
2021-07-31,A,144.43705043860135,5,7,212,155.95381280949968,122.79836241273608,128.18902819854932,126.4469089026065,126.12718202236108
2021-08-01,A,115.0879723290105,6,8,213,144.43705043860135,116.49419888549056,124.16944737545504,126.24601939453792,125.47850523332933
2021-08-02,A,109.20487225487196,0,8,214,115.0879723290105,108.32345397868426,112.07239879042687,126.37193629113617,125.27368190936112
2021-08-03,A,90.8898004300456,1,8,215,109.20487225487196,102.90154779447276,108.75184955692886,124.65597238193229,123.99782125744089
2021-08-04,A,116.56503453369372,2,8,216,90.8898004300456,127.26449288844404,120.45234651835716,123.12747833125367,123.7201561156792
2021-08-05,A,139.11222411396932,3,8,217,116.56503453369372,129.75380552305282,145.70973870168442,124.46439527281316,123.24890507369958
2021-08-06,A,136.75732990805764,4,8,218,139.11222411396932,155.95381280949968,146.69804263922126,121.72204057260716,122.53885416433073
2021-08-07,A,140.23869248924365,5,8,219,136.75732990805764,144.43705043860135,122.79836241273608,121.12227515127033,123.78459202693841
2021-08-08,A,133.15655331948864,6,8,220,140.23869248924365,115.0879723290105,116.49419888549056,123.70350100705294,124.97476020079543
2021-08-09,A,96.95438986679513,0,8,221,133.15655331948864,109.20487225487196,108.32345397868426,121.95343209447051,124.16268419280334
2021-08-10,A,103.53953899383283,1,8,222,96.95438986679513,90.8898004300456,102.90154779447276,123.76053760358299,124.20825499275762
2021-08-11,A,127.76947283236548,2,8,223,103.53953899383283,116.56503453369372,127.26449288844404,125.36117164625037,124.24432498875203
2021-08-12,A,154.42145473325314,3,8,224,127.76947283236548,139.11222411396932,129.75380552305282,127.54820459186236,126.00629993233777
2021-08-13,A,135.62546964922294,4,8,225,154.42145473325314,136.75732990805764,155.95381280949968,127.38651026917168,124.55427542088943
2021-08-14,A,136.58587967672236,5,8,226,135.62546964922294,140.23869248924365,144.43705043860135,126.86467986738293,123.99347750932664
2021-08-15,A,131.81864195008,6,8,227,136.58587967672236,133.15655331948864,115.0879723290105,126.67354967175312,125.18852533940301
2021-08-16,A,93.22330450686556,0,8,228,131.81864195008,96.95438986679513,109.20487225487196,126.14053747747747,124.046984785974
2021-08-17,A,100.06076264181895,1,8,229,93.22330450686556,103.53953899383283,90.8898004300456,125.64356942718977,124.7020535153864
2021-08-18,A,122.56710310426898,2,8,230,100.06076264181895,127.76947283236548,116.56503453369372,124.90037375174742,125.13077269899891
2021-08-19,A,137.43788831248267,3,8,231,122.56710310426898,154.42145473325314,139.11222411396932,122.47414997735163,125.011177284607
2021-08-20,A,151.975344521642,4,8,232,137.43788831248267,135.62546964922294,136.75732990805764,124.80984638769722,126.09817832843446
2021-08-21,A,136.59693852690398,5,8,233,151.975344521642,136.58587967672236,140.23869248924365,124.81142622343746,125.83805304541019
2021-08-22,A,103.11862473650856,6,8,234,136.59693852690398,131.81864195008,133.15655331948864,120.71142376435581,123.69248671805447
2021-08-23,A,110.63073098557636,0,8,235,103.11862473650856,93.22330450686556,96.95438986679513,123.1981989756002,124.66936822653885
2021-08-24,A,105.75907526781022,1,8,236,110.63073098557636,100.06076264181895,103.53953899383283,124.0122436364561,124.82790653182295
2021-08-25,A,136.22160376155523,2,8,237,105.75907526781022,122.56710310426898,127.76947283236548,125.962886587497,125.4316301696222
2021-08-26,A,136.6519653939018,3,8,238,136.22160376155523,137.43788831248267,154.42145473325314,125.85061188484259,124.16238093109712
2021-08-27,A,140.45168202486462,4,8,239,136.6519653939018,151.975344521642,135.62546964922294,124.20437438530298,124.5071103865001
2021-08-28,A,139.062783724844,5,8,240,140.45168202486462,136.59693852690398,136.58587967672236,124.55663798500869,124.68403210422306
2021-08-29,A,123.49180314241156,6,8,241,139.062783724844,103.11862473650856,131.81864195008,127.46709204299484,124.08925790367532
2021-08-30,A,110.16231274392916,0,8,242,123.49180314241156,110.63073098557636,93.22330450686556,127.40017515133094,125.2991870634656
2021-08-31,A,96.96467789764677,1,8,243,110.16231274392916,105.75907526781022,100.06076264181895,126.14383266987902,125.07803815316755
2021-09-01,A,130.40037161552095,2,9,244,96.96467789764677,136.22160376155523,122.56710310426898,125.31222807758841,125.6375573325427
2021-09-02,A,133.46827134207177,3,9,245,130.40037161552095,136.6519653939018,137.43788831248267,124.85741464161269,125.35401326322764
2021-09-03,A,147.49688325245873,4,9,246,133.46827134207177,140.45168202486462,151.975344521642,125.86387195984041,125.03412317257168
2021-09-04,A,123.41392542528573,5,9,247,147.49688325245873,139.062783724844,136.59693852690398,123.62832077418923,124.09247937959897
2021-09-05,A,121.02903853413102,6,9,248,123.41392542528573,123.49180314241156,103.11862473650856,123.2764972587206,125.37179465085772
2021-09-06,A,100.19479666805071,0,9,249,121.02903853413102,110.16231274392916,110.63073098557636,121.85256639073795,124.62637077103444
2021-09-07,A,100.25844930471088,1,9,250,100.19479666805071,96.96467789764677,105.75907526781022,122.32310516317568,124.23346891652736
2021-09-08,A,131.87672725802608,2,9,251,100.25844930471088,130.40037161552095,136.22160376155523,122.53401311210499,123.92312059484671
2021-09-09,A,143.74596199895078,3,9,252,131.87672725802608,133.46827134207177,136.6519653939018,124.00225463451626,124.42983463806448
2021-09-10,A,140.77293001867963,4,9,253,143.74596199895078,147.49688325245873,140.45168202486462,123.04168988683354,124.45278092333697
2021-09-11,A,146.48330177071512,5,9,254,140.77293001867963,123.41392542528573,139.062783724844,126.33731507903774,124.98281792661349
2021-09-12,A,114.00331205129696,6,9,255,146.48330177071512,121.02903853413102,123.49180314241156,125.33363986720431,124.30506856296245
2021-09-13,A,106.97451936434734,0,9,256,114.00331205129696,100.19479666805071,110.16231274392916,126.30217168096098,124.07736903584944
2021-09-14,A,112.74090415829365,1,9,257,106.97451936434734,100.25844930471088,96.96467789764677,128.08537951718708,125.20424234018138
2021-09-15,A,121.2789087632076,2,9,258,112.74090415829365,131.87672725802608,130.40037161552095,126.57140544649873,124.55270927930187
2021-09-16,A,145.651966242806,3,9,259,121.2789087632076,143.74596199895078,133.46827134207177,126.84369176704948,125.42297320078286
2021-09-17,A,141.48719572257517,4,9,260,145.651966242806,140.77293001867963,147.49688325245873,126.94572972474884,124.9937098057912
2021-09-18,A,131.6508344708894,5,9,261,141.48719572257517,146.48330177071512,123.41392542528573,124.82680582477373,125.58206045190573
2021-09-19,A,128.49974261235212,6,9,262,131.6508344708894,114.00331205129696,121.02903853413102,126.89772447635303,126.11568217177866
2021-09-20,A,98.46303962255058,0,9,263,128.49974261235212,106.97451936434734,100.19479666805071,125.68179879895351,125.99198523995723
2021-09-21,A,91.35742399950011,1,9,264,98.46303962255058,112.74090415829365,100.25844930471088,122.62701591912585,125.35619771815645
2021-09-22,A,139.19380226640132,2,9,265,91.35742399950011,121.2789087632076,131.87672725802608,125.18628641958209,125.87884593304041
2021-09-23,A,162.34756958653242,3,9,266,139.19380226640132,145.651966242806,143.74596199895078,127.57137261154301,127.20753218929623
2021-09-24,A,142.582730446368,4,9,267,162.34756958653242,141.48719572257517,140.77293001867963,127.72787757208485,127.33680364841685
2021-09-25,A,119.51930679372605,5,9,268,142.582730446368,131.6508344708894,146.48330177071512,125.99480218963295,125.41080400720334
2021-09-26,A,115.1847997544283,6,9,269,119.51930679372605,128.49974261235212,114.00331205129696,124.09266749564382,125.49519598599844
2021-09-27,A,104.56801451399484,0,9,270,115.1847997544283,98.46303962255058,106.97451936434734,124.96480676585013,125.32330278240183
2021-09-28,A,109.2103459888278,1,9,271,104.56801451399484,91.35742399950011,112.74090415829365,127.51522419289697,125.07112005601141
2021-09-29,A,117.469272041001,2,9,272,109.2103459888278,139.19380226640132,121.2789087632076,124.41171987498262,124.79900314728236
2021-09-30,A,146.659505175558,3,9,273,117.469272041001,162.34756958653242,145.651966242806,122.170567816272,124.87097021390751
2021-10-01,A,150.091013642322,4,10,274,146.659505175558,142.582730446368,141.48719572257517,123.24317970140828,125.48552863674657
2021-10-02,A,123.12883623020352,5,10,275,150.091013642322,119.51930679372605,131.6508344708894,123.7588267637622,124.87681447669759
2021-10-03,A,123.33231548762336,6,10,276,123.12883623020352,115.1847997544283,128.49974261235212,124.92275758279006,124.50771253921695
2021-10-04,A,123.349348038357,0,10,277,123.33231548762336,104.56801451399484,98.46303962255058,127.60580522912753,126.28530599748883
2021-10-05,A,112.17548944657212,1,10,278,123.349348038357,109.2103459888278,91.35742399950011,128.02939715166244,127.77231067227969
2021-10-06,A,123.74784514989736,2,10,279,112.17548944657212,117.469272041001,139.19380226640132,128.92633616721906,126.66902802110083
2021-10-07,A,140.95706039055725,3,10,280,123.74784514989736,146.659505175558,162.34756958653242,128.11170119793323,125.1411345071026
2021-10-08,A,150.88707884585148,4,10,281,140.95706039055725,150.091013642322,142.582730446368,128.22542479843744,125.73430224992286
2021-10-09,A,121.30877841477069,5,10,282,150.88707884585148,123.12883623020352,119.51930679372605,127.96541653908989,125.86212165142604
2021-10-10,A,119.12393732795518,6,10,283,121.30877841477069,123.33231548762336,115.1847997544283,127.3642196591373,126.14348862096368
2021-10-11,A,103.87422665715756,0,10,284,119.12393732795518,123.349348038357,104.56801451399484,124.58205946182309,126.09393234547531
2021-10-12,A,125.65247696079382,1,10,285,103.87422665715756,112.17548944657212,109.2103459888278,126.50734339242618,127.26837027204431
2021-10-13,A,125.1231346460754,2,10,286,125.65247696079382,123.74784514989736,117.469272041001,126.70381332045163,127.81507474383534
2021-10-14,A,155.50625706484192,3,10,287,125.1231346460754,140.95706039055725,146.659505175558,128.78226998820656,128.4469855930699
2021-10-15,A,137.20516919791658,4,10,288,155.50625706484192,150.88707884585148,150.091013642322,126.82771146707303,127.52656813275523
2021-10-16,A,139.92229466331918,5,10,289,137.20516919791658,121.30877841477069,123.12883623020352,129.48678521686568,128.72610087797779
2021-10-17,A,120.434083884535,6,10,290,139.92229466331918,119.12393732795518,123.33231548762336,129.67394901066277,128.51908433490004
2021-10-18,A,100.11563034001192,0,10,291,120.434083884535,103.87422665715756,123.349348038357,129.13700667964196,126.85953307073252
2021-10-19,A,112.3591158443122,1,10,292,100.11563034001192,125.65247696079382,112.17548944657212,127.23795509157317,126.8726492419997
2021-10-20,A,136.2867372812398,2,10,293,112.3591158443122,125.1231346460754,123.74784514989736,128.83275546802523,127.76828439423844
2021-10-21,A,139.64289261166417,3,10,294,136.2867372812398,155.50625706484192,140.95706039055725,126.5665605461427,127.67441526717464
2021-10-22,A,132.5694636568852,4,10,295,139.64289261166417,137.20516919791658,150.88707884585148,125.90431689742393,126.36601418224846
2021-10-23,A,135.15378878714776,5,10,296,132.5694636568852,139.92229466331918,121.30877841477069,125.22310177225657,127.35494349456111
2021-10-24,A,110.72956708593551,6,10,297,135.15378878714776,120.434083884535,119.12393732795518,123.83674222959951,126.75534562013114
2021-10-25,A,104.39935088368932,0,10,298,110.72956708593551,100.11563034001192,103.87422665715756,124.44870230726771,126.79285449345484
2021-10-26,A,110.3573148398055,1,10,299,104.39935088368932,112.3591158443122,125.65247696079382,124.16273073519532,125.70034291338425
2021-10-27,A,113.01143892853248,2,10,300,110.3573148398055,136.2867372812398,125.1231346460754,120.83768811337998,124.8352217907026
2021-10-28,A,129.37802960146135,3,10,301,113.01143892853248,139.64289261166417,155.50625706484192,119.37127911192245,122.96891982903256
2021-10-29,A,150.03176960451768,4,10,302,129.37802960146135,132.5694636568852,137.20516919791658,121.8658942472985,123.88510557236121
2021-10-30,A,131.18261189968032,5,10,303,150.03176960451768,135.15378878714776,139.92229466331918,121.2985832633746,123.26084251781559
2021-10-31,A,97.50106717978154,6,10,304,131.18261189968032,110.72956708593551,120.434083884535,119.40879756249545,121.62276989604747
2021-11-01,A,113.4869007559356,0,11,305,97.50106717978154,104.39935088368932,100.11563034001192,120.70701897281636,122.57786064004203
2021-11-02,A,113.25904510954877,1,11,306,113.4869007559356,110.3573148398055,112.3591158443122,121.12155186849395,122.64214130184463
2021-11-03,A,121.01572813443438,2,11,307,113.25904510954877,113.01143892853248,136.2867372812398,122.26502175505138,121.55135493421567
2021-11-04,A,131.83872469763065,3,11,308,121.01572813443438,129.37802960146135,139.64289261166417,122.61654962593272,120.99391436892758
2021-11-05,A,152.93176816089832,4,11,309,131.83872469763065,150.03176960451768,132.5694636568852,123.0308351339871,122.4483646906428
2021-11-06,A,138.22923651959164,5,11,310,152.93176816089832,131.18261189968032,135.15378878714776,124.0374957939744,122.6680395286745
2021-11-07,A,137.14991024588912,6,11,311,138.22923651959164,97.50106717978154,110.72956708593551,129.7016162319898,124.55520689724263
2021-11-08,A,110.6397273229402,0,11,312,137.14991024588912,113.4869007559356,104.39935088368932,129.2948771701333,125.00094807147481
2021-11-09,A,114.25178226752078,1,11,313,110.6397273229402,113.25904510954877,110.3573148398055,129.4366967641293,125.27912431631162
2021-11-10,A,125.46137335592964,2,11,314,114.25178226752078,121.01572813443438,113.01143892853248,130.0717889386286,126.16840534684
2021-11-11,A,148.97764339377414,3,11,315,125.46137335592964,131.83872469763065,129.37802960146135,132.52020589522056,127.56837776057662
2021-11-12,A,151.31605667043854,4,11,316,148.97764339377414,152.93176816089832,150.03176960451768,132.28938996801202,127.66011255099954
2021-11-13,A,145.51830167770024,5,11,317,151.31605667043854,138.22923651959164,131.18261189968032,133.33068499059894,128.6840903922867
2021-11-14,A,113.98857870538669,6,11,318,145.51830167770024,137.14991024588912,97.50106717978154,130.02192334195576,129.86176978697276
2021-11-15,A,103.86502881965863,0,11,319,113.98857870538669,110.6397273229402,113.4869007559356,129.05410927005838,129.17449322009583
2021-11-16,A,107.38740184020004,1,11,320,103.86502881965863,114.25178226752078,113.25904510954877,128.07348349472684,128.75509012942808
2021-11-17,A,133.19328063629973,2,11,321,107.38740184020004,125.46137335592964,121.01572813443438,129.17804167763686,129.62491530813276
2021-11-18,A,154.50050204861148,3,11,322,133.19328063629973,148.97764339377414,131.83872469763065,129.96702148547075,131.24361369034565
2021-11-19,A,142.71472118532907,4,11,323,154.50050204861148,151.31605667043854,152.93176816089832,128.73825927331225,130.51382462066215
2021-11-20,A,132.17638185690438,5,11,324,142.71472118532907,145.51830167770024,138.22923651959164,126.83227072748427,130.08147785904163
2021-11-21,A,120.7418499155138,6,11,325,132.17638185690438,113.98857870538669,137.14991024588912,127.79702375750244,128.90947354972909
2021-11-22,A,105.4522666731773,0,11,326,120.7418499155138,103.86502881965863,110.6397273229402,128.02377202229084,128.5389406461746
2021-11-23,A,118.9067265026848,1,11,327,105.4522666731773,107.38740184020004,114.25178226752078,129.66938983121722,128.87143666297203
2021-11-24,A,108.9227186119828,2,11,328,118.9067265026848,133.19328063629973,125.46137335592964,126.20216668488624,127.69010418126155
2021-11-25,A,135.96993622097224,3,11,329,108.9227186119828,154.50050204861148,148.97764339377414,123.5549429952235,126.76098224034713
2021-11-26,A,140.19618452890205,4,11,330,135.96993622097224,142.71472118532907,151.31605667043854,123.19515204430533,125.9667056588088
2021-11-27,A,117.08179365023042,5,11,331,140.19618452890205,132.17638185690438,145.51830167770024,121.03878230049477,123.93552651398954
2021-11-28,A,110.59019463967545,6,11,332,117.08179365023042,120.7418499155138,113.98857870538669,119.58854583251787,123.69278479501016
2021-11-29,A,100.16717981658329,0,11,333,110.59019463967545,105.4522666731773,103.86502881965863,118.833533424433,123.42865272336192
2021-11-30,A,109.75153011148484,1,11,334,100.16717981658329,118.9067265026848,107.38740184020004,117.52564822569015,123.59751902845369
2021-12-01,A,135.91073414028693,2,12,335,109.75153011148484,108.9227186119828,133.19328063629973,121.3810790154479,123.79162285016706
2021-12-02,A,140.6931614568516,3,12,336,135.91073414028693,135.96993622097224,154.50050204861148,122.05582547771637,122.80538423646992
2021-12-03,A,138.27907550849457,4,12,337,140.6931614568516,140.19618452890205,142.71472118532907,121.7819527605153,122.4885524024103
2021-12-04,A,135.25907548968183,5,12,338,138.27907550849457,117.08179365023042,132.17638185690438,124.37870730900838,122.70874480475156
2021-12-05,A,126.76276123622915,6,12,339,135.25907548968183,110.59019463967545,120.7418499155138,126.68907396565889,123.13880989908839
2021-12-06,A,99.7508282845011,0,12,340,126.76276123622915,100.16717981658329,105.4522666731773,126.62959517536144,122.73156429989724
2021-12-07,A,104.14583834633513,1,12,341,99.7508282845011,109.75153011148484,118.9067265026848,125.82878206605434,121.67721514587224
2021-12-08,A,131.5454687512705,2,12,342,104.14583834633513,135.91073414028693,108.9227186119828,125.20517272476627,123.29312587010706
2021-12-09,A,140.95142781060204,3,12,343,131.5454687512705,140.6931614568516,135.96993622097224,125.24206791815918,123.64894669793777
2021-12-10,A,151.77553286640926,4,12,344,140.95142781060204,138.27907550849457,140.19618452890205,127.17013325500413,124.47604300775973
2021-12-11,A,135.6756075550961,5,12,345,151.77553286640926,135.25907548968183,117.08179365023042,127.2296378357776,125.80417257239299
2021-12-12,A,124.05275151948334,6,12,346,135.6756075550961,126.76276123622915,110.59019463967545,126.84249359052819,126.76578377809355
2021-12-13,A,99.3479439711654,0,12,347,124.05275151948334,99.7508282845011,100.16717981658329,126.78493868862311,126.70726693199227
2021-12-14,A,111.40383028147036,1,12,348,99.3479439711654,104.14583834633513,109.75153011148484,127.82179467935671,126.82528837270551
2021-12-15,A,125.46162703224113,2,12,349,111.40383028147036,131.5454687512705,135.91073414028693,126.95267443378108,126.07892357927369
2021-12-16,A,133.0666594136852,3,12,350,125.46162703224113,140.95142781060204,140.6931614568516,125.82627894850725,125.53417343333322
2021-12-17,A,134.15790182785415,4,12,351,133.0666594136852,151.77553286640926,138.27907550849457,123.30947451442795,125.23980388471605
2021-12-18,A,141.34084424172622,5,12,352,134.15790182785415,135.6756075550961,135.25907548968183,124.11879404108939,125.6742159384335
2021-12-19,A,115.70189334709345,6,12,353,141.34084424172622,124.05275151948334,126.76276123622915,122.92581430217656,124.88415394635238
2021-12-20,A,99.52039670038204,0,12,354,115.70189334709345,99.3479439711654,99.7508282845011,122.95045040635036,124.86769454748672
2021-12-21,A,110.80114606245964,1,12,355,99.52039670038204,111.40383028147036,104.14583834633513,122.86435266077739,125.34307367006706
2021-12-22,A,136.24136807601042,2,12,356,110.80114606245964,125.46162703224113,131.5454687512705,124.40431566703016,125.67849505040563
2021-12-23,A,124.61795411361123,3,12,357,136.24136807601042,133.0666594136852,140.95142781060204,123.1973577670196,124.51181835776343
2021-12-24,A,134.76268596164715,4,12,358,124.61795411361123,134.15790182785415,151.77553286640926,123.2837555004186,123.29661500742327
2021-12-25,A,128.54183049443725,5,12,359,134.76268596164715,141.34084424172622,135.6756075550961,121.45532496509158,122.78705950309049
2021-12-26,A,130.26901340867033,6,12,360,128.54183049443725,115.70189334709345,124.05275151948334,123.53634211674544,123.23107820946099
2021-12-27,A,110.02940488698522,0,12,361,130.26901340867033,99.52039670038204,99.3479439711654,125.03762900054588,123.99403970344814
2021-12-28,A,117.7791855516059,1,12,362,110.02940488698522,110.80114606245964,111.40383028147036,126.03449178470964,124.44942222274354
2021-12-29,A,118.1659999342758,2,12,363,117.7791855516059,136.24136807601042,125.46162703224113,123.45229633589041,123.92830600146029
2021-12-30,A,133.9776399444922,3,12,364,118.1659999342758,124.61795411361123,133.0666594136852,124.78939431173055,123.99337603937508
2021-12-31,A,150.38837528472513,4,12,365,133.9776399444922,134.76268596164715,134.15790182785415,127.02163564359884,125.15269557200871
2022-01-01,A,136.46118674715134,5,1,1,150.38837528472513,128.54183049443725,141.34084424172622,128.15297225112943,124.80414860811051
2022-01-02,A,123.03956309588912,6,1,2,136.46118674715134,130.26901340867033,115.70189334709345,127.12019363501781,125.32826787588162
2022-01-03,A,106.33741116627338,0,1,3,123.03956309588912,110.02940488698522,99.52039670038204,126.59276596063042,125.81519748058815
2022-01-04,A,113.93586750962432,1,1,4,106.33741116627338,117.7791855516059,110.80114606245964,126.04372052606162,126.03910615538562
2022-01-05,A,128.62231003659844,2,1,5,113.93586750962432,118.1659999342758,136.24136807601042,127.5374791121077,125.49488772399907
2022-01-06,A,149.22613612940702,3,1,6,128.62231003659844,133.9776399444922,124.61795411361123,129.71583570995267,127.25261501084162
2022-01-07,A,153.33200187656936,4,1,7,149.22613612940702,150.38837528472513,134.76268596164715,130.13635379450187,128.57899471905034
2022-01-08,A,123.10608621460408,5,1,8,153.33200187656936,136.46118674715134,128.54183049443725,128.22848228985225,128.19072727049084
2022-01-09,A,100.74157417231972,6,1,9,123.10608621460408,123.03956309588912,130.26901340867033,125.0430553007709,126.08162446789436
2022-01-10,A,115.92281234498324,0,1,10,100.74157417231972,106.33741116627338,110.02940488698522,126.41239832630087,126.50258214346563
2022-01-11,A,121.2825885141526,1,1,11,115.92281234498324,113.93586750962432,117.7791855516059,127.46192989837634,126.75282521221898
2022-01-12,A,119.26244327132048,2,1,12,121.2825885141526,128.62231003659844,118.1659999342758,126.1248060747652,126.83114259343645
2022-01-13,A,128.19538383443242,3,1,13,119.26244327132048,149.22613612940702,133.9776399444922,123.12041288976884,126.41812429986076
2022-01-14,A,147.7382842591419,4,1,14,128.19538383443242,153.33200187656936,150.38837528472513,122.32131037299348,126.22883208374768
